Unnamed: 0,Length,SentCount,Start,VerbRatio,NounRatio,ContentRatio,Redundancy,IDF,TTR,Entropy,ICR,ParentOverlap,MethodOverlap,RepoOverlap,PathOverlap,CodeOverlap,SemanticSim
30,19,1,VERB,0.1578947368421052,0.3684210526315789,0.5263157894736842,0.1228205487132072,5.201283613884319,0.9473684210526316,4.142664355548846,3.3157894736842106,0.0,0.0,0.0,0.0,0.2222222222098765,0.5225783072184991
31,12,1,VERB,0.0833333333333333,0.1666666666666666,0.5833333333333334,0.1455007940530777,5.692740732526983,1.0,3.584962500721156,1.9166666666666667,0.0,0.0,0.0,0.0,0.2499999999791666,0.6101808311351904
32,8,3,VERB,0.125,0.625,0.875,0.2205614149570465,5.652994217428416,0.875,2.75,7.0,0.1428571428367347,0.1428571428367347,0.0,0.1428571428367347,0.1428571428367347,0.4861755512903606
33,12,3,VERB,0.0,0.4166666666666667,0.5833333333333334,0.1256508976221084,6.563611239457991,1.0,3.584962500721156,1.9166666666666667,0.0,0.1666666666527777,0.0,0.0,0.4999999999583333,0.6845400022561892
34,9,1,VERB,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0332437865436077,5.113157949005995,1.0,3.169925001442312,2.888888888888889,0.1111111110987654,0.0,0.0,0.1111111110987654,0.4444444443950617,0.5403004499563321
35,9,1,VERB,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0387737713754177,5.08437672488586,1.0,3.169925001442312,2.555555555555556,0.0,0.2222222221975308,0.0,0.0,0.2222222221975308,0.6616294525747516
36,7,1,VERB,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.1980581283569336,4.300153112270576,1.0,2.807354922057604,4.571428571428571,0.0,0.0,0.0,0.0,0.4285714285102041,0.4910281741009119
37,9,1,VERB,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.0376227051019668,4.962308692811624,1.0,3.169925001442312,4.0,0.1111111110987654,0.2222222221975308,0.1111111110987654,0.1111111110987654,0.3333333332962963,0.6349140932865125
38,8,1,VERB,0.125,0.375,0.5,0.0193322822451591,5.599495319632494,1.0,3.0,2.5,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.658915990906359
39,7,1,VERB,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.1472189575433731,4.861974503721933,0.8571428571428571,2.5216406363433186,2.4285714285714284,0.0,0.3333333332777777,0.0,0.0,0.4999999999166666,0.585070505377204
40,7,1,VERB,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.1109045520424842,3.854706278419534,1.0,2.807354922057604,1.8571428571428568,0.0,0.1428571428367347,0.0,0.0,0.1428571428367347,0.732429809351507
41,7,1,ADV,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0059774378314614,5.80552562225244,1.0,2.807354922057604,2.2857142857142856,0.0,0.1428571428367347,0.0,0.0,0.5714285713469388,0.7922106021047589
42,5,1,ADV,0.2,0.2,0.6,-0.0663087666034698,4.756143855849585,1.0,2.321928094887362,2.2,0.0,0.39999999992,0.0,0.0,0.59999999988,0.7357687382563459
43,7,1,VERB,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.1177206039428711,4.484857689350011,1.0,2.807354922057604,5.0,0.0,0.1428571428367347,0.0,0.0,0.5714285713469388,0.4712543698605057
44,30,2,VERB,0.2333333333333333,0.3333333333333333,0.5666666666666667,0.1153041794896125,4.616973893176872,0.7666666666666667,4.348394345536403,0.6,0.0,0.0869565217353497,0.0,0.0,0.2173913043383742,0.6420738059842217
45,29,2,VERB,0.2413793103448276,0.3103448275862069,0.5517241379310345,0.0969816073775291,4.589002263830346,0.7586206896551724,4.28022625367366,1.137931034482759,0.0,0.136363636357438,0.0,0.0,0.3636363636198347,0.6943787937709895
46,18,1,VERB,0.1111111111111111,0.2777777777777778,0.4444444444444444,0.1830112785100937,4.137338097784909,0.6666666666666666,3.4613201402110083,1.3333333333333333,0.0,0.3333333333055555,0.0,0.0,0.3333333333055555,0.6598740369374716
47,8,1,VERB,0.25,0.375,0.625,0.01932311989367,5.595267678910176,1.0,3.0,2.5,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.7556723470313609
48,8,1,VERB,0.25,0.375,0.625,0.0146757420152425,5.851496943396413,1.0,3.0,2.625,0.0,0.24999999996875,0.0,0.0,0.374999999953125,0.7743113195525335
49,7,1,NOUN,0.0,0.5714285714285714,0.5714285714285714,0.239282801747322,4.857412158997361,1.0,2.807354922057604,1.5714285714285714,0.0,0.0,0.0,0.0,0.1428571428367347,0.75521268259723
50,12,1,VERB,0.1666666666666666,0.3333333333333333,0.5833333333333334,0.0845014974474906,4.706892700708791,0.9166666666666666,3.418295834054489,1.0,0.0,0.0909090909008264,0.0,0.0,0.1818181818016528,0.6892316370451187
51,24,1,VERB,0.0833333333333333,0.25,0.375,0.1289389729499817,5.423513800604979,0.7916666666666666,4.136842188131012,0.6666666666666666,0.0,0.0,0.0,0.0,0.1052631578891966,0.5827078523936098
52,24,1,VERB,0.0833333333333333,0.25,0.375,0.1288931518793106,5.309454691529457,0.7916666666666666,4.136842188131012,0.375,0.0,0.0,0.0,0.0,0.0526315789445983,0.5983356281299994
53,11,1,VERB,0.0909090909090909,0.4545454545454545,0.5454545454545454,0.1491229683160781,5.444503220990321,0.9090909090909092,3.277613436819116,0.8181818181818182,0.0,0.09999999999,0.0,0.0,0.19999999998,0.7969413610304104
54,20,2,VERB,0.05,0.3,0.5,0.0838304385542869,6.183149269857383,0.95,4.221928094887362,0.8,0.0,0.0,0.0,0.0,0.0526315789445983,0.6016255835515174
55,10,1,VERB,0.2,0.2,0.6,0.1538005024194717,5.361079202746152,1.0,3.321928094887362,1.4,0.0,0.09999999999,0.0,0.0,0.29999999997,0.5806685064835886
56,6,1,ADV,0.1666666666666666,0.1666666666666666,0.5,0.1559380739927292,4.851236585826587,1.0,2.584962500721156,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.6232297969003832
57,8,1,VERB,0.25,0.25,0.5,0.0981577113270759,5.05930945437298,1.0,3.0,4.25,0.0,0.124999999984375,0.0,0.0,0.374999999953125,0.641253274293806
58,7,1,VERB,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.1006354019045829,4.875295958285903,1.0,2.807354922057604,5.142857142857143,0.0,0.1428571428367347,0.0,0.0,0.7142857141836735,0.4447343924914183
59,11,1,VERB,0.0909090909090909,0.4545454545454545,0.5454545454545454,0.1685945838689804,4.345406303162936,0.9090909090909092,3.2776134368191165,2.727272727272727,0.0,0.0,0.0,0.0,0.29999999997,0.4398373817990942
60,17,1,VERB,0.2352941176470588,0.2941176470588235,0.5294117647058824,0.092268019914627,4.736955151602537,0.8235294117647058,3.616874605956223,0.8235294117647058,0.0714285714234693,0.0,0.0,0.0714285714234693,0.3571428571173469,0.4846244597550033
61,11,2,VERB,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.2201571613550186,4.353848309988802,0.8181818181818182,3.0957952550009344,1.9090909090909087,0.1111111110987654,0.0,0.0,0.1111111110987654,0.2222222221975308,0.2903929441473074
62,3,1,NOUN,0.0,0.6666666666666666,1.0,0.2409160286188125,5.6782896138666095,1.0,1.584962500721156,10.333333333333334,0.0,0.3333333332222222,0.0,0.0,0.3333333332222222,0.45930813038155
63,8,1,NOUN,0.125,0.625,0.75,0.1595566123723983,6.053101341281936,1.0,3.0,2.5,0.124999999984375,0.0,0.0,0.0,0.124999999984375,0.6285057268767295
64,4,1,VERB,0.25,0.75,1.0,0.2230351418256759,5.866851936473563,1.0,2.0,6.75,0.2499999999375,0.2499999999375,0.0,0.0,0.499999999875,0.4969224206398162
65,6,1,VERB,0.1666666666666666,0.5,0.6666666666666666,0.2691384553909302,4.340103184956519,1.0,2.584962500721156,5.666666666666667,0.1666666666388888,0.4999999999166666,0.0,0.0,0.6666666665555555,0.7117588520534981
66,6,1,VERB,0.3333333333333333,0.5,0.8333333333333334,0.1323542892932891,5.814763688777376,1.0,2.584962500721156,3.8333333333333335,0.0,0.3333333332777777,0.0,0.0,0.8333333331944445,0.5906672987853023
67,10,1,VERB,0.3,0.2,0.6,0.0961976870894432,5.242178367633646,0.9,3.121928094887362,5.2,0.0,0.1111111110987654,0.0,0.0,0.2222222221975308,0.5816909924113699
68,8,1,SCONJ,0.375,0.375,0.75,0.1063549742102623,6.008469904218201,1.0,3.0,4.5,0.0,0.0,0.0,0.0,0.624999999921875,0.3658372427556211
69,9,1,VERB,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.1842749416828155,5.7855701027849165,1.0,3.169925001442312,4.0,0.0,0.0,0.0,0.0,0.1111111110987654,0.5438406715880114
70,5,1,NOUN,0.2,0.6,0.8,0.0441845953464508,5.997175829782577,1.0,2.321928094887362,3.6,0.0,0.0,0.0,0.0,0.19999999996,0.4240441109062363
71,4,1,VERB,0.25,0.5,0.75,-0.0315429903566837,6.641318047611303,1.0,2.0,2.0,0.0,0.2499999999375,0.0,0.0,0.2499999999375,0.5736160939187006
72,4,1,VERB,0.25,0.25,0.75,0.0739318057894706,4.698979040120509,1.0,2.0,3.5,0.0,0.2499999999375,0.0,0.0,0.7499999998125,0.6832539555512316
73,10,1,VERB,0.2,0.3,0.6,0.1117525771260261,4.1707379850439725,0.9,3.121928094887362,2.2,0.0,0.1111111110987654,0.0,0.0,0.2222222221975308,0.6149894325535628
74,6,1,VERB,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.139375627040863,5.574213128250309,1.0,2.584962500721156,5.166666666666667,0.0,0.4999999999166666,0.0,0.0,0.4999999999166666,0.6298450651452917
75,10,1,VERB,0.2,0.3,0.6,0.1561344265937805,5.079412287473488,1.0,3.321928094887362,3.1,0.0,0.09999999999,0.0,0.0,0.39999999996,0.6158852210195827
76,5,1,NOUN,0.0,0.8,0.8,0.2886635959148407,7.605872173236129,1.0,2.321928094887362,4.0,0.0,0.0,0.0,0.0,0.39999999992,0.7377705902535553
77,5,1,NOUN,0.0,0.8,0.8,0.2823493778705597,7.686965194857764,1.0,2.321928094887362,2.8,0.0,0.0,0.0,0.0,0.19999999996,0.745989136144339
78,5,1,NOUN,0.0,0.8,0.8,0.2909636497497558,6.793783571126847,1.0,2.321928094887362,4.4,0.0,0.19999999996,0.0,0.0,0.59999999988,0.6640663709821062
79,5,1,NOUN,0.0,0.8,0.8,0.2730065882205963,7.605872173236129,1.0,2.321928094887362,3.2,0.0,0.0,0.0,0.0,0.19999999996,0.714249436452754
80,5,1,NOUN,0.0,0.8,0.8,0.2822242677211761,6.515664482522989,1.0,2.321928094887362,2.4,0.0,0.19999999996,0.0,0.0,0.39999999992,0.6271138898032241
81,5,1,ADJ,0.0,0.6,0.8,0.2515303194522857,6.638897733328529,1.0,2.321928094887362,1.6,0.19999999996,0.0,0.0,0.19999999996,0.0,0.474874550882475
83,4,1,VERB,0.25,0.5,0.75,0.0935217514634132,6.692635998848156,1.0,2.0,6.0,0.0,0.2499999999375,0.0,0.0,0.2499999999375,0.6890350695647239
84,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1426554918289184,4.327102197822284,1.0,1.584962500721156,9.666666666666666,0.0,0.3333333332222222,0.0,0.0,0.3333333332222222,0.6252140088267483
85,11,2,NOUN,0.0,0.7272727272727273,0.8181818181818182,0.1842561364173889,7.908282494658019,1.0,3.459431618637298,0.8181818181818182,0.0,0.0,0.0909090909008264,0.0,0.0,0.2976671036560207
86,17,1,VERB,0.0588235294117647,0.3529411764705882,0.5882352941176471,0.1745313256978988,4.818677752137753,0.8235294117647058,3.616874605956223,1.3529411764705883,0.0,0.0714285714234693,0.0,0.0,0.2142857142704081,0.6009684601633091
87,13,1,VERB,0.1538461538461538,0.3076923076923077,0.4615384615384615,0.1264931112527847,4.674040319514535,0.8461538461538461,3.3927474104487847,1.0769230769230769,0.0,0.0909090909008264,0.0,0.0,0.0909090909008264,0.6628411605095794
88,7,1,VERB,0.1428571428571428,0.4285714285714285,0.7142857142857143,0.0689788609743118,4.9449719979318205,1.0,2.807354922057604,2.4285714285714284,0.0,0.0,0.0,0.1428571428367347,0.2857142856734694,0.5087286525591853
89,6,1,VERB,0.1666666666666666,0.3333333333333333,0.5,0.2458106279373169,4.043616606517011,1.0,2.584962500721156,2.333333333333333,0.1666666666388888,0.1666666666388888,0.0,0.0,0.1666666666388888,0.6621917724379955
90,9,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0628678426146507,5.820501306568179,1.0,3.169925001442312,3.333333333333333,0.1111111110987654,0.1111111110987654,0.0,0.1111111110987654,0.3333333332962963,0.6175419709384076
91,4,1,VERB,0.25,0.5,0.75,0.2924226224422455,5.06162926976065,1.0,2.0,7.5,0.0,0.2499999999375,0.0,0.0,0.499999999875,0.71849861873339
92,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.0193933527916669,5.021395291914493,1.0,1.584962500721156,4.333333333333333,0.0,0.0,0.0,0.0,0.3333333332222222,0.4931693097060171
93,10,1,VERB,0.2,0.3,0.6,0.1956106722354889,5.0724034720569104,0.9,3.121928094887362,1.6,0.1111111110987654,0.1111111110987654,0.0,0.0,0.2222222221975308,0.5543452263473347
94,8,1,NOUN,0.125,0.25,0.5,0.0384246371686458,5.473120579218653,1.0,3.0,2.25,0.0,0.124999999984375,0.0,0.124999999984375,0.124999999984375,0.4148908506483008
95,19,1,SCONJ,0.1578947368421052,0.2631578947368421,0.4210526315789473,0.1798175871372223,5.075412133463215,0.9473684210526316,4.142664355548846,0.9473684210526316,0.0,0.1111111111049382,0.0555555555524691,0.0555555555524691,0.1666666666574074,0.4133782458518712
96,23,3,NOUN,0.217391304347826,0.3043478260869565,0.5217391304347826,0.1011880561709404,6.033517563571011,0.8695652173913043,4.262692390839622,1.0,0.0,0.0,0.0,0.0499999999975,0.19999999999,0.6893520014026082
97,7,1,VERB,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.2248602658510208,4.438314788207928,1.0,2.807354922057604,1.2857142857142858,0.2857142856734694,0.2857142856734694,0.0,0.1428571428367347,0.2857142856734694,0.7447709342609355
98,6,1,VERB,0.1666666666666666,0.3333333333333333,0.5,0.3377839624881744,4.717753604647174,0.8333333333333334,2.2516291673878226,2.0,0.39999999992,0.39999999992,0.0,0.19999999996,0.39999999992,0.750699015854459
99,24,1,VERB,0.125,0.25,0.5,0.1441153287887573,5.020526807377277,0.7916666666666666,4.017894147619623,0.4166666666666667,0.0526315789445983,0.1052631578891966,0.0,0.0526315789445983,0.2631578947229916,0.7908031959831235
100,17,1,VERB,0.1176470588235294,0.2352941176470588,0.4117647058823529,0.1193867325782775,4.8529716503890254,1.0,4.08746284125034,1.6470588235294117,0.0588235294083045,0.0588235294083045,0.0,0.0,0.4117647058581314,0.4244886742551507
101,13,1,VERB,0.2307692307692307,0.3076923076923077,0.6153846153846154,0.0774466320872306,5.214368171762792,0.9230769230769232,3.5465935642949384,2.4615384615384617,0.0833333333263888,0.0833333333263888,0.0,0.0833333333263888,0.4166666666319444,0.5126015854491258
102,22,1,VERB,0.1363636363636363,0.3181818181818182,0.5454545454545454,0.1281834095716476,5.348199647179516,0.8181818181818182,4.061482186720775,0.8636363636363636,0.0555555555524691,0.1111111111049382,0.0,0.0555555555524691,0.3333333333148148,0.569803899087259
103,17,1,VERB,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.1727443188428878,4.732110137564343,0.8823529411764706,3.807763576417195,0.7647058823529411,0.0,0.0,0.0,0.0,0.3333333333111111,0.6404379260234594
104,4,1,VERB,0.25,0.5,0.75,0.0418787710368633,4.950861552285128,1.0,2.0,5.75,0.2499999999375,0.2499999999375,0.0,0.2499999999375,0.499999999875,0.4436962008611546
105,6,1,VERB,0.1666666666666666,0.3333333333333333,0.5,0.1618329286575317,3.678506828404641,0.8333333333333334,2.2516291673878226,4.0,0.0,0.19999999996,0.0,0.0,0.39999999992,0.4641467257481063
106,9,3,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0846579000353813,7.385247566799297,0.8888888888888888,2.94770277922009,0.8888888888888888,0.0,0.24999999996875,0.0,0.124999999984375,0.24999999996875,0.6178386995422702
107,5,1,VERB,0.2,0.6,0.8,0.2228080779314041,5.269091099695452,1.0,2.321928094887362,6.4,0.19999999996,0.39999999992,0.0,0.19999999996,0.59999999988,0.6018765768554247
108,8,1,VERB,0.25,0.375,0.625,0.0923381224274635,4.5912287185460965,0.875,2.75,1.125,0.1428571428367347,0.1428571428367347,0.0,0.1428571428367347,0.1428571428367347,0.5638168051510649
109,15,1,VERB,0.2,0.2666666666666666,0.5333333333333333,0.1684704422950744,4.5902269984953055,0.9333333333333332,3.773557262275185,1.6,0.0714285714234693,0.0714285714234693,0.0,0.0714285714234693,0.2142857142704081,0.5476282537055259
110,8,1,VERB,0.125,0.25,0.625,0.1261766254901886,5.356527651484607,1.0,3.0,2.125,0.124999999984375,0.24999999996875,0.0,0.124999999984375,0.24999999996875,0.7740827448494577
111,19,2,VERB,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.122483916580677,4.555022848765437,0.8421052631578947,3.8924071185928746,0.5263157894736842,0.0,0.0624999999960937,0.0,0.0,0.1874999999882812,0.5080082624126175
112,15,1,VERB,0.2,0.2,0.4666666666666667,0.0961027815937995,4.935550136206033,0.8666666666666667,3.5898980954642865,0.8666666666666667,0.0,0.0,0.0,0.0,0.1538461538343195,0.2572245091883284
113,13,1,VERB,0.2307692307692307,0.2307692307692307,0.5384615384615384,0.1348901689052581,4.588189332630393,0.9230769230769232,3.5465935642949384,2.230769230769231,0.0833333333263888,0.0,0.0,0.0833333333263888,0.4166666666319444,0.1212577552626046
114,11,1,VERB,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.12821926176548,5.333176203977314,0.9090909090909092,3.277613436819116,1.3636363636363635,0.09999999999,0.19999999998,0.0,0.09999999999,0.19999999998,0.6308232746259065
115,14,2,NOUN,0.0714285714285714,0.2857142857142857,0.5,0.1850128471851349,4.678464270551912,0.8571428571428571,3.4677201004745006,2.642857142857143,0.0,0.0833333333263888,0.0,0.0,0.6666666666111111,0.542480711817386
116,11,1,SCONJ,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.1916179656982422,4.955423165836818,0.9090909090909092,3.2776134368191165,2.4545454545454546,0.0,0.09999999999,0.0,0.0,0.49999999995,0.6308847571768897
117,7,1,SCONJ,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.0972886383533477,5.222144684713796,1.0,2.807354922057604,6.428571428571429,0.0,0.1428571428367347,0.0,0.0,0.8571428570204082,0.7749280644033745
118,7,1,VERB,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0741175487637519,4.441273966268717,0.8571428571428571,2.5216406363433186,5.0,0.0,0.3333333332777777,0.0,0.0,0.4999999999166666,0.6654891581967224
119,5,1,VERB,0.4,0.2,0.6,0.0555016808211803,5.742509623132225,1.0,2.321928094887362,5.6,0.0,0.39999999992,0.0,0.0,0.59999999988,0.7276193980098182
120,7,1,VERB,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.1627013236284256,5.5137349856749625,1.0,2.807354922057604,7.714285714285714,0.0,0.1428571428367347,0.0,0.0,0.5714285713469388,0.5058484278355886
121,6,1,ADJ,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.15078766644001,6.075550922507124,1.0,2.584962500721156,3.6666666666666665,0.1666666666388888,0.0,0.0,0.1666666666388888,0.1666666666388888,0.5115911143674077
122,22,2,VERB,0.1363636363636363,0.2727272727272727,0.5454545454545454,0.1294463127851486,5.102872293715804,0.9090909090909092,4.277613436819113,0.5,0.0499999999975,0.0,0.0,0.0499999999975,0.19999999999,0.4195892720135226
123,7,1,VERB,0.2857142857142857,0.4285714285714285,0.7142857142857143,0.2797340452671051,5.466972415569415,0.7142857142857143,2.1280852788913944,2.2857142857142856,0.0,0.59999999988,0.0,0.0,0.59999999988,0.7594194332836072
124,7,1,VERB,0.2857142857142857,0.1428571428571428,0.4285714285714285,-0.0200949218124151,4.972744574422578,1.0,2.807354922057604,4.0,0.0,0.1428571428367347,0.0,0.0,0.5714285713469388,0.6451524715795177
125,13,1,VERB,0.1538461538461538,0.2307692307692307,0.4615384615384615,0.1395937502384185,4.931802661400827,0.8461538461538461,3.3927474104487847,1.6923076923076923,0.0,0.1818181818016528,0.0,0.0,0.3636363636033057,0.6996286586407529
126,24,2,VERB,0.1666666666666666,0.25,0.4583333333333333,0.1615135222673416,5.437691359373342,0.75,4.001629167387823,0.7083333333333334,0.0555555555524691,0.0555555555524691,0.0,0.0555555555524691,0.2777777777623457,0.7079178004332674
127,23,1,NOUN,0.0869565217391304,0.217391304347826,0.4347826086956521,0.158714473247528,5.4402926094029,1.0,4.523561956057013,0.8260869565217391,0.0,0.1304347826030245,0.0,0.0,0.304347826073724,0.5658492225105567
128,7,1,VERB,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.1125926151871681,4.207587703882227,0.8571428571428571,2.5216406363433186,1.4285714285714286,0.0,0.1666666666388888,0.0,0.0,0.1666666666388888,0.682789515218178
129,8,1,VERB,0.125,0.375,0.625,0.1362623572349548,5.925558616591373,1.0,3.0,2.125,0.124999999984375,0.24999999996875,0.0,0.124999999984375,0.24999999996875,0.6272908639174862
130,5,1,VERB,0.4,0.2,0.6,0.0488198883831501,6.955491032256829,1.0,2.321928094887362,3.2,0.0,0.19999999996,0.0,0.0,0.59999999988,0.6889698825869931
131,5,1,VERB,0.4,0.2,0.6,0.0570704936981201,6.572351758165067,1.0,2.321928094887362,2.8,0.0,0.19999999996,0.0,0.0,0.39999999992,0.6769752266729154
132,7,1,VERB,0.4285714285714285,0.1428571428571428,0.5714285714285714,0.0695754960179328,6.03388515039168,1.0,2.807354922057604,2.7142857142857144,0.0,0.1428571428367347,0.0,0.0,0.4285714285102041,0.7064139477228687
