Unnamed: 0,Length,SentCount,Start,VerbRatio,NounRatio,ContentRatio,Redundancy,IDF,TTR,Entropy,ICR,ParentOverlap,MethodOverlap,RepoOverlap,PathOverlap,CodeOverlap,SemanticSim
40,9,1,VERB,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.0139126004651188,5.72736606687266,0.8888888888888888,2.94770277922009,2.888888888888889,0.0,0.374999999953125,0.0,0.0,0.374999999953125,0.7242996247737656
41,9,1,VERB,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.244315430521965,4.632084506765521,1.0,3.169925001442312,2.111111111111111,0.0,0.0,0.0,0.0,0.3333333332962963,0.495354098355462
42,9,1,VERB,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.0831020697951316,5.093205216002493,0.8888888888888888,2.94770277922009,1.7777777777777777,0.0,0.124999999984375,0.0,0.0,0.124999999984375,0.2379593835108286
43,9,1,VERB,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.0688139945268631,5.619059753777417,1.0,3.169925001442312,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.3408239585233895
44,8,1,VERB,0.25,0.25,0.625,0.0988690853118896,5.626437598813061,1.0,3.0,1.875,0.124999999984375,0.124999999984375,0.0,0.124999999984375,0.124999999984375,0.1855592340858552
45,8,1,VERB,0.25,0.25,0.75,0.1164314299821853,5.484602580924131,1.0,3.0,2.0,0.0,0.24999999996875,0.0,0.0,0.24999999996875,0.1772158746658414
46,9,1,VERB,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.0856451764702797,5.542573132546699,1.0,3.169925001442312,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.2453564221118873
47,6,1,NOUN,0.0,0.5,0.5,0.1461428254842758,4.872204747732199,1.0,2.584962500721156,3.8333333333333335,0.0,0.0,0.0,0.0,0.1666666666388888,0.3827189067075449
49,12,1,VERB,0.25,0.1666666666666666,0.4166666666666667,0.1278873980045318,4.332451693739229,0.9166666666666666,3.4182958340544896,3.6666666666666665,0.0,0.0909090909008264,0.0,0.0,0.2727272727024793,0.6947888223717583
50,6,1,VERB,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.052725076675415,4.594170425047794,1.0,2.584962500721156,4.5,0.0,0.3333333332777777,0.0,0.0,0.3333333332777777,0.5628914874803598
51,4,1,VERB,0.0,0.75,0.75,0.1807345002889633,5.848196067109418,1.0,2.0,9.0,0.0,0.2499999999375,0.0,0.0,0.499999999875,0.6784166480925687
52,17,1,VERB,0.2352941176470588,0.3529411764705882,0.6470588235294118,0.1097091510891914,4.748073944612365,0.8823529411764706,3.8521687236032816,2.117647058823529,0.0,0.0,0.0,0.0,0.2666666666488889,0.335161340246754
53,18,1,VERB,0.1666666666666666,0.3888888888888889,0.5555555555555556,0.1222371533513069,4.828675598849246,0.7777777777777778,3.725480556997868,0.8333333333333334,0.0,0.0714285714234693,0.0,0.0,0.2857142856938775,0.7103140424873016
54,6,1,NOUN,0.0,0.8333333333333334,0.8333333333333334,0.190315693616867,6.622779889552011,1.0,2.584962500721156,2.0,0.0,0.0,0.0,0.0,0.0,0.164152777616151
55,22,2,VERB,0.0909090909090909,0.3636363636363636,0.4545454545454545,0.1897098422050476,4.178147364448336,0.9090909090909092,4.243300368538955,1.6363636363636365,0.0,0.0499999999975,0.0,0.0499999999975,0.299999999985,0.5363479632660413
56,12,1,VERB,0.1666666666666666,0.3333333333333333,0.5833333333333334,0.1205767691135406,5.993070729739272,1.0,3.584962500721156,2.333333333333333,0.0,0.0833333333263888,0.0,0.0833333333263888,0.2499999999791666,0.348189325745973
57,5,1,VERB,0.4,0.4,0.8,0.1396121531724929,5.037027853938809,1.0,2.321928094887362,4.8,0.0,0.59999999988,0.0,0.0,0.79999999984,0.5131550972031831
58,7,1,VERB,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.04784831777215,4.85265422843444,1.0,2.807354922057604,2.7142857142857144,0.0,0.2857142856734694,0.0,0.0,0.2857142856734694,0.643431811897075
59,13,1,VERB,0.2307692307692307,0.3076923076923077,0.5384615384615384,0.1562154740095138,4.567497061625193,0.9230769230769232,3.5465935642949384,1.3076923076923077,0.0,0.0833333333263888,0.0,0.0,0.0833333333263888,0.602580603033485
60,15,1,ADP,0.1333333333333333,0.2666666666666666,0.4,0.1028322055935859,4.622319048586672,1.0,3.906890595608518,0.6,0.0,0.0666666666622222,0.0,0.0,0.1333333333244444,0.5849902859952629
61,11,1,VERB,0.1818181818181818,0.4545454545454545,0.6363636363636364,0.172289103269577,5.8332261090403215,0.9090909090909092,3.2776134368191165,2.4545454545454546,0.0,0.0,0.0,0.0,0.19999999998,0.554621260464092
62,14,1,VERB,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.1852867901325225,5.479614466394734,0.9285714285714286,3.6644977792004623,1.3571428571428572,0.0,0.0,0.0,0.0,0.1538461538343195,0.5963027859134157
63,12,2,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0966081023216247,5.248883365099279,1.0,3.584962500721156,2.75,0.0833333333263888,0.0833333333263888,0.0,0.0,0.1666666666527777,0.5812527838766306
64,4,1,VERB,0.25,0.5,0.75,0.1278976649045944,4.167932924200057,1.0,2.0,2.5,0.0,0.2499999999375,0.0,0.0,0.2499999999375,0.4434891057399102
65,13,2,VERB,0.3846153846153846,0.3076923076923077,0.6923076923076923,0.1117897182703018,5.774929647430839,0.9230769230769232,3.5465935642949384,2.6923076923076925,0.0,0.0833333333263888,0.0,0.0,0.4166666666319444,0.5747194168814987
66,13,2,VERB,0.3846153846153846,0.3076923076923077,0.6923076923076923,0.1062341183423996,5.33291401738929,0.9230769230769232,3.5465935642949384,2.3076923076923075,0.0833333333263888,0.0833333333263888,0.0,0.0,0.1666666666527777,0.3570603823796064
67,11,1,VERB,0.2727272727272727,0.3636363636363636,0.6363636363636364,0.1719229966402053,5.312185017296778,0.9090909090909092,3.2776134368191165,1.0,0.09999999999,0.09999999999,0.0,0.0,0.29999999997,0.507625923424044
68,6,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.088834673166275,4.220174560299204,1.0,2.584962500721156,2.833333333333333,0.0,0.1666666666388888,0.0,0.0,0.3333333332777777,0.5560316062952184
69,9,1,VERB,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.0776912942528724,4.955776457781175,1.0,3.169925001442312,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.3795870063070488
70,18,2,VERB,0.1666666666666666,0.5555555555555556,0.7222222222222222,0.1915098577737808,5.847231995205983,0.9444444444444444,4.058813890331201,1.1666666666666667,0.0,0.0,0.0,0.0,0.117647058816609,0.6831986080693568
71,15,1,VERB,0.2666666666666666,0.2,0.4666666666666667,0.1824472695589065,5.957541197550497,0.9333333333333332,3.773557262275185,2.0,0.0,0.0714285714234693,0.0,0.0,0.1428571428469387,0.4683895951039079
72,17,3,VERB,0.2352941176470588,0.3529411764705882,0.5882352941176471,0.1332922875881195,5.944934934688633,0.8823529411764706,3.8521687236032816,1.1176470588235294,0.0,0.0,0.0,0.0,0.2666666666488889,0.5208021404046539
73,9,1,ADJ,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.149666354060173,5.847309320089969,0.8888888888888888,2.94770277922009,1.4444444444444444,0.124999999984375,0.124999999984375,0.0,0.0,0.124999999984375,0.3284672391344226
74,13,1,VERB,0.1538461538461538,0.3076923076923077,0.6153846153846154,0.109395757317543,5.270114696402853,0.9230769230769232,3.5465935642949384,1.2307692307692308,0.0,0.0,0.0,0.0,0.1666666666527777,0.2922005777785247
75,6,1,NOUN,0.0,0.3333333333333333,0.6666666666666666,0.1588552147150039,4.995049174069812,1.0,2.584962500721156,2.333333333333333,0.1666666666388888,0.0,0.0,0.0,0.1666666666388888,0.3131099938785643
76,15,1,VERB,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.1355920284986496,5.772630790322623,0.9333333333333332,3.773557262275185,1.6,0.0,0.0,0.0,0.0714285714234693,0.1428571428469387,0.4156356319994209
77,16,2,VERB,0.125,0.5,0.625,0.1589335054159164,5.796882310359114,0.875,3.75,0.625,0.0714285714234693,0.0,0.0,0.0,0.2142857142704081,0.3735393695625179
78,11,2,VERB,0.1818181818181818,0.4545454545454545,0.6363636363636364,0.1235672384500503,4.7990673958695504,0.8181818181818182,3.0957952550009344,3.1818181818181817,0.0,0.1111111110987654,0.0,0.0,0.4444444443950617,0.5864204556562155
79,22,2,VERB,0.1363636363636363,0.4090909090909091,0.5454545454545454,0.1452502161264419,4.950495291565896,0.8636363636363636,4.186704345910023,1.5,0.0,0.0526315789445983,0.0,0.0,0.4210526315567867,0.6051266953776624
80,40,3,VERB,0.125,0.35,0.475,0.1351087689399719,4.792167602294038,0.775,4.803055907333276,0.925,0.0,0.0645161290301769,0.0,0.0,0.3870967741810614,0.7663895000945253
81,4,1,VERB,0.25,0.5,0.75,0.1695148944854736,5.236208979881509,1.0,2.0,4.0,0.2499999999375,0.0,0.0,0.0,0.499999999875,0.651705919732022
82,9,1,NOUN,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.2834514677524566,5.750263039059259,1.0,3.169925001442312,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.4027442653147113
83,12,1,VERB,0.0833333333333333,0.4166666666666667,0.5,0.3204737901687622,4.273344631894421,0.75,3.0220552088742,2.75,0.1111111110987654,0.0,0.0,0.0,0.3333333332962963,0.5202100272224813
84,13,1,VERB,0.0769230769230769,0.5384615384615384,0.6153846153846154,0.287607342004776,4.228804199264745,0.9230769230769232,3.546593564294939,1.8461538461538465,0.0833333333263888,0.1666666666527777,0.0,0.0,0.1666666666527777,0.543182898226461
85,14,2,VERB,0.2142857142857142,0.3571428571428571,0.5714285714285714,0.1291036605834961,5.147134354275015,0.9285714285714286,3.6644977792004623,1.2857142857142858,0.0769230769171597,0.1538461538343195,0.0,0.0,0.307692307668639,0.5391217057072553
86,13,1,VERB,0.1538461538461538,0.4615384615384615,0.6153846153846154,0.1695621758699417,4.728287887596593,0.8461538461538461,3.3927474104487847,1.2307692307692308,0.0,0.1818181818016528,0.0,0.0,0.4545454545041322,0.671904631984211
87,7,1,VERB,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.1517779678106308,5.410820994712298,1.0,2.807354922057604,2.857142857142857,0.0,0.1428571428367347,0.0,0.0,0.4285714285102041,0.633326880358748
88,17,1,VERB,0.1764705882352941,0.2941176470588235,0.5294117647058824,0.1624039262533188,4.453077445817332,0.8823529411764706,3.8521687236032816,1.588235294117647,0.0666666666622222,0.0666666666622222,0.0,0.0,0.2666666666488889,0.6468484955235941
89,11,2,VERB,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.2005895674228668,4.73538872983211,0.8181818181818182,3.027169118440619,3.8181818181818175,0.1111111110987654,0.2222222221975308,0.1111111110987654,0.1111111110987654,0.6666666665925925,0.6408834795936058
90,18,1,VERB,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.2401230335235595,4.758706962052391,0.7777777777777778,3.725480556997868,1.8888888888888888,0.1428571428469387,0.0714285714234693,0.0,0.0,0.2857142856938775,0.5194240570731861
91,9,2,VERB,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.2659293711185455,5.359603514580291,0.8888888888888888,2.94770277922009,3.7777777777777777,0.124999999984375,0.24999999996875,0.0,0.124999999984375,0.4999999999375,0.6629573015348119
92,10,1,VERB,0.2,0.4,0.6,0.0958247110247612,4.110166557481632,0.9,3.121928094887362,4.0,0.2222222221975308,0.1111111110987654,0.0,0.0,0.3333333332962963,0.4172621718262055
93,7,2,VERB,0.1428571428571428,0.2857142857142857,0.7142857142857143,0.1362767964601516,6.285324312511764,0.8571428571428571,2.5216406363433186,1.7142857142857142,0.0,0.0,0.0,0.1666666666388888,0.4999999999166666,0.7381747213888349
94,5,1,VERB,0.2,0.4,0.6,0.0581761710345745,5.066465501417033,1.0,2.321928094887362,4.4,0.19999999996,0.19999999996,0.0,0.0,0.39999999992,0.5883855505161987
95,11,1,VERB,0.1818181818181818,0.3636363636363636,0.5454545454545454,0.2816364169120788,4.279104484032271,0.7272727272727273,2.9139770731827523,2.636363636363636,0.0,0.124999999984375,0.0,0.124999999984375,0.374999999953125,0.4248371493194368
96,5,1,VERB,0.2,0.6,0.8,0.143839493393898,4.679498737345655,1.0,2.321928094887362,7.6,0.19999999996,0.19999999996,0.0,0.0,0.59999999988,0.5857142595635284
97,10,1,VERB,0.1,0.4,0.6,0.2427794635295868,4.644093481595013,1.0,3.321928094887362,2.1,0.09999999999,0.0,0.0,0.0,0.29999999997,0.5639649212761005
99,7,1,VERB,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.1386081427335739,5.250730211699974,1.0,2.807354922057604,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.2764097047442965
100,5,1,VERB,0.4,0.2,0.6,0.1465810090303421,6.040504659116827,1.0,2.321928094887362,2.4,0.19999999996,0.39999999992,0.0,0.0,0.39999999992,0.725055092447893
101,4,1,VERB,0.25,0.5,0.75,0.1432924121618271,5.7374151861982,1.0,2.0,5.0,0.2499999999375,0.2499999999375,0.0,0.0,0.499999999875,0.763613255776509
102,6,1,VERB,0.1666666666666666,0.5,0.6666666666666666,0.1458812206983566,6.473105520821644,0.8333333333333334,2.2516291673878226,5.333333333333333,0.0,0.39999999992,0.0,0.0,0.39999999992,0.6254937528315587
103,5,1,VERB,0.2,0.6,0.8,0.1387474834918975,5.808608049298256,1.0,2.321928094887362,3.2,0.0,0.19999999996,0.0,0.0,0.39999999992,0.7003509826080251
104,6,1,VERB,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.1774228662252426,5.260770379940522,1.0,2.584962500721156,3.1666666666666665,0.0,0.1666666666388888,0.0,0.0,0.4999999999166666,0.6671422631919652
105,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1294654607772827,4.385171255397867,1.0,1.584962500721156,6.0,0.0,0.3333333332222222,0.0,0.0,0.3333333332222222,0.5780197816643764
106,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0727414190769195,4.727776314307134,1.0,1.584962500721156,14.666666666666666,0.0,0.3333333332222222,0.0,0.0,0.3333333332222222,0.5472749023763462
107,17,1,VERB,0.2352941176470588,0.3529411764705882,0.6470588235294118,0.1366266459226608,5.607030160556045,0.9411764705882352,3.969815782426811,4.882352941176471,0.0,0.0624999999960937,0.0,0.0,0.6249999999609375,0.6424989031795353
108,11,1,VERB,0.2727272727272727,0.3636363636363636,0.6363636363636364,0.1181014478206634,5.689417642909304,1.0,3.459431618637298,3.5454545454545454,0.0,0.0,0.0,0.0,0.2727272727024793,0.3180413152739236
109,9,1,VERB,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.1850573718547821,5.893489081484385,0.8888888888888888,2.94770277922009,6.555555555555555,0.0,0.0,0.0,0.0,0.374999999953125,0.5010351503388552
110,5,1,VERB,0.4,0.4,0.8,0.1883560866117477,6.178824989746597,1.0,2.321928094887362,2.2,0.0,0.0,0.0,0.19999999996,0.39999999992,0.8688776880995873
111,13,1,VERB,0.2307692307692307,0.4615384615384615,0.6923076923076923,0.0867857933044433,5.02136013252787,1.0,3.7004397181410926,2.230769230769231,0.0,0.0769230769171597,0.0,0.0769230769171597,0.3846153845857988,0.5804838680008366
112,10,1,VERB,0.1,0.5,0.7,0.10944564640522,5.788615832537746,1.0,3.321928094887362,3.4,0.0,0.19999999998,0.0,0.09999999999,0.59999999994,0.5737239327266281
113,15,2,VERB,0.1333333333333333,0.3333333333333333,0.6666666666666666,0.1144836768507957,5.155278605478963,0.9333333333333332,3.773557262275185,1.4666666666666666,0.0,0.1428571428469387,0.0,0.0714285714234693,0.4285714285408163,0.8372808105784145
114,10,1,VERB,0.3,0.4,0.8,0.131167858839035,5.491193715726037,1.0,3.321928094887362,5.7,0.0,0.09999999999,0.0,0.0,0.49999999995,0.4044779772635372
115,5,1,VERB,0.2,0.6,0.8,0.1649646162986755,5.5223813418053,1.0,2.321928094887362,5.6,0.0,0.19999999996,0.0,0.19999999996,0.79999999984,0.8633614729028849
116,11,1,VERB,0.1818181818181818,0.3636363636363636,0.7272727272727273,0.1566694527864456,5.44376307804294,1.0,3.459431618637298,1.7272727272727273,0.0,0.0909090909008264,0.0,0.0909090909008264,0.4545454545041322,0.6808260621808098
117,6,1,VERB,0.5,0.5,1.0,0.1379526555538177,5.050467903667942,0.8333333333333334,2.2516291673878226,4.833333333333333,0.0,0.0,0.0,0.0,0.39999999992,0.7972024850153556
118,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0787793844938278,6.826121390154266,1.0,1.584962500721156,5.0,0.0,0.3333333332222222,0.0,0.3333333332222222,0.3333333332222222,0.6446116095667567
119,3,1,VERB,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.040088914334774,6.687530683563607,1.0,1.584962500721156,4.0,0.0,0.3333333332222222,0.0,0.0,0.3333333332222222,0.6457056039935607
120,8,2,VERB,0.25,0.375,0.625,0.0581254139542579,6.094643994722825,1.0,3.0,1.5,0.0,0.24999999996875,0.0,0.0,0.24999999996875,0.5164874901327108
121,9,1,VERB,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.1480300426483154,4.352708543895815,1.0,3.169925001442312,5.222222222222222,0.0,0.0,0.0,0.0,0.2222222221975308,0.416492568046197
122,17,1,DET,0.1176470588235294,0.2941176470588235,0.5294117647058824,0.1121475026011467,4.8877194062499045,0.9411764705882352,3.969815782426811,1.1176470588235294,0.0,0.0624999999960937,0.0624999999960937,0.0624999999960937,0.3124999999804687,0.6215303444794563
123,7,1,VERB,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.1177768483757972,5.409238339982227,1.0,2.807354922057604,1.5714285714285714,0.0,0.0,0.1428571428367347,0.1428571428367347,0.1428571428367347,0.4876719503502455
124,15,1,VERB,0.2666666666666666,0.0666666666666666,0.3333333333333333,0.0615469925105571,4.682590469720026,1.0,3.906890595608518,2.6,0.0,0.1333333333244444,0.0,0.0,0.3333333333111111,0.603610606824945
125,11,1,ADJ,0.0909090909090909,0.1818181818181818,0.5454545454545454,0.1338911950588226,5.138268340860827,1.0,3.459431618637298,2.636363636363636,0.0,0.0909090909008264,0.0,0.0,0.4545454545041322,0.7394937436983849
126,8,1,NOUN,0.0,0.5,0.75,0.1511401087045669,5.383461452125245,1.0,3.0,2.125,0.0,0.0,0.0,0.0,0.0,0.5474664980057159
127,11,1,DET,0.0,0.3636363636363636,0.4545454545454545,0.2863369584083557,4.092046818948972,0.8181818181818182,3.095795255000934,1.818181818181818,0.1111111110987654,0.0,0.0,0.0,0.3333333332962963,0.3691158936439063
128,12,1,DET,0.0,0.4166666666666667,0.5,0.1713014990091323,4.1035488255163735,0.9166666666666666,3.418295834054489,1.25,0.0909090909008264,0.1818181818016528,0.0,0.0,0.1818181818016528,0.5131830939081652
129,5,1,VERB,0.2,0.4,0.6,0.1269346922636032,4.890532070878683,1.0,2.321928094887362,1.8,0.0,0.0,0.0,0.0,0.39999999992,0.5289512268480867
130,7,1,VERB,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0294463634490966,4.899713133158393,1.0,2.807354922057604,1.4285714285714286,0.1428571428367347,0.0,0.0,0.0,0.2857142856734694,0.7762098555263345
